@relation 'data/final_8020_team.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R99-weka.filters.unsupervised.attribute.Remove-R1-5,16-17,19,25-26,30-36,41,44-45,49-67,70,77-83,92,95-99,101,105,108,112'

@attribute metrics29 numeric
@attribute metrics28 numeric
@attribute metrics27 numeric
@attribute metrics26 numeric
@attribute metrics25 numeric
@attribute metrics24 numeric
@attribute metrics23 numeric
@attribute metrics22 numeric
@attribute metrics21 numeric
@attribute metrics20 numeric
@attribute metrics9 numeric
@attribute metrics8 numeric
@attribute metrics7 numeric
@attribute metrics6 numeric
@attribute metrics5 numeric
@attribute metrics4 numeric
@attribute metrics3 numeric
@attribute metrics2 numeric
@attribute metrics1 numeric
@attribute metrics19 numeric
@attribute metrics18 numeric
@attribute metrics16 numeric
@attribute metrics15 numeric
@attribute metrics14 numeric
@attribute metrics13 numeric
@attribute metrics12 numeric
@attribute metrics11 numeric
@attribute metrics10 numeric
@attribute metrics57 numeric
@attribute metrics56 numeric
@attribute metrics55 numeric
@attribute metrics54 numeric
@attribute metrics53 numeric
@attribute metrics52 numeric
@attribute metrics51 numeric
@attribute metrics50 numeric
@attribute metrics49 numeric
@attribute metrics48 numeric
@attribute metrics47 numeric
@attribute metrics46 numeric
@attribute metrics45 numeric
@attribute metrics44 numeric
@attribute metrics43 numeric
@attribute metrics42 numeric
@attribute metrics41 numeric
@attribute metrics40 numeric
@attribute metrics39 numeric
@attribute metrics38 numeric
@attribute metrics37 numeric
@attribute metrics36 numeric
@attribute metrics35 numeric
@attribute metrics34 numeric
@attribute metrics33 numeric
@attribute metrics32 numeric
@attribute metrics31 numeric
@attribute metrics30 numeric
@attribute class {buggy,clean}

@data
64,20,9,6,53,12,21,298680,1177741,1978008,59,51,167,1.01721,2.08333,2,2,2,2,1,7,0.873497,99.106,0.020525,302,9,119.857,7,1,8,6,6,6,18,13,28,18,22,18,9,29,39,19,13,17,2,4,3,16,5,5,10,57,8,2,2,buggy
111,38,16,9,77,12,21,1826562,1826562,0,100,94,317,0,1,0,2,0,1,0,9,0,99.969,0.031018,1799,6,820,11,0,13,11,9,10,29,22,50,32,38,32,15,49,68,27,18,26,3,8,5,28,9,8,16,99,16,2,4,buggy
17,2,0,1,29,8,18,267405,307211,690,11,9,23,0.877582,1.87333,2,3,1,2,5,7,3.79904,96.0944,0.106515,278,22,3,1,7,0,2,0,1,8,2,3,4,11,2,2,3,11,8,10,3,0,0,0,3,0,0,0,17,0,1,0,clean
39,546,35,35,59,9,20,3997812,3997813,0,628,5,12,1.39812,2.26494,3,3,5,3,4,6,1.98084,97.9638,0.0554,3025,17,134.5,4,12,0,2,1,2,8,8,7,17,10,6,8,17,620,15,15,25,0,0,0,4,0,0,1,39,0,1,0,clean
34,9,4,5,55,9,14,7691,28073,0,34,0,0,2.81125,3.8,2,2,2,2,1,2,0.608602,99.3914,0,422,36,17.3333,5,9,2,2,2,3,9,10,11,7,16,11,3,9,33,9,15,15,0,0,0,9,0,1,2,33,1,2,0,clean
73,52,5,5,96,24,39,318048,663581,2117910,89,2,4,3.58322,4.43195,3,9,2,5,6,3,15.6283,84.2381,0.133697,1503,13,1471.91,16,18,5,2,2,6,18,13,17,27,21,12,10,32,89,19,19,32,0,0,0,15,0,1,2,73,1,2,0,clean
30,6,3,4,53,12,35,65132,124865,119037,26,8,20,4.64051,8.02857,3,8,2,3,3,2,2.9158,97.0819,0.00231,604,22,64.5,5,9,2,2,2,2,12,6,8,8,14,7,4,8,32,10,12,12,0,0,0,7,0,1,1,30,1,2,0,clean
79,44,6,6,111,23,43,234292,938412,1883714,82,6,17,3.96321,3.67371,2,20,4,11,4,2,7.51666,92.4823,0.001045,1598,12,1200.43,13,18,5,3,4,6,20,14,19,28,23,14,11,34,91,24,22,31,0,0,0,17,0,1,3,78,1,2,0,clean
34,9,4,5,55,9,14,542,2742,0,34,0,0,13.5971,8.70476,2,4,4,3,1,2,0.608602,99.3914,0,633,36,26,5,13,2,2,2,3,9,10,11,7,16,11,3,9,33,9,15,15,0,0,0,9,0,1,2,33,1,2,0,clean
77,68,5,5,108,23,39,254377,520811,3149268,111,2,4,12.9147,8.76217,3,20,7,11,5,2,11.2231,88.7768,0.000034,1646,18,1893.5,20,20,6,2,2,8,16,13,18,31,19,14,10,35,108,21,21,38,0,0,0,17,0,0,2,77,0,2,0,clean
28,6,3,4,44,11,21,62442,124921,124886,25,3,7,7.52603,8.46667,2,8,2,3,3,2,3.37142,96.6286,0,440,25,59.8333,5,9,2,1,1,2,10,6,8,6,13,7,3,7,25,8,11,12,0,0,0,6,0,0,1,28,0,2,0,buggy
86,61,5,5,144,22,310,2262,16543,582506,95,40,78,6.804,5.40351,3,19,6,10,16,5,27.0907,71.4637,1.44569,2056,3,1738.22,17,15,29,2,3,7,28,11,16,31,30,11,9,35,147,19,17,34,0,0,0,39,0,0,2,85,1,1,0,buggy
22,7,2,2,33,2,27,10745389,10745389,4907255,9,30,53,0,1,3,2,0,1,21,6,81.0102,17.0471,1.94269,164,0,0.333333,2,0,9,0,1,0,15,6,1,2,13,1,6,3,32,4,3,5,0,0,1,9,1,0,0,23,0,1,0,clean
25,0,2,1,67,2,27,0,0,15891,12,0,0,0,1,0,2,0,1,13,19,0.047964,99.9275,0.024491,474,0,846,14,0,0,2,0,0,17,3,2,5,17,1,5,4,43,5,5,15,0,0,0,4,0,0,1,24,0,0,0,clean
12,129,30,30,20,6,11,37855,38005,81,197,4,239,1.75878,2.81944,2,2,6,4,0,17,28.481,67.6371,3.88186,1159,0,1,1,3,0,0,0,1,0,2,4,5,1,2,1,8,191,4,3,11,0,0,0,1,0,0,0,11,0,0,0,clean
31,13,4,4,36,5,11,87401,173993,323854,25,12,41,1.14062,2.39286,1,2,1,3,0,3,0.038594,99.9608,0.000609,315,7,251,5,8,2,1,1,0,8,8,9,8,15,2,2,15,22,11,11,13,0,1,0,3,0,0,3,30,1,2,0,clean
99,8,4,3,149,16,143,2746228,2746228,2689783,20,419,239,0,1,0,2,0,1,49,1,1.93604,98.0628,0.001158,2856,6,1271,24,0,334,3,3,4,69,10,8,18,70,6,9,19,118,8,8,28,0,0,0,346,0,1,4,98,1,2,0,clean
13,3,1,1,30,4,39,64421,253856,0,11,1,3,1.90952,3.52381,2,4,2,2,12,7,3.31517,96.5244,0.160428,189,0,43.8,2,1,30,1,1,1,5,2,1,6,5,1,2,6,17,3,4,11,0,0,0,32,0,0,1,13,0,1,0,buggy
111,38,16,9,77,12,21,0,0,0,100,94,317,0,1,0,2,0,1,0,9,0,99.969,0.031018,900,6,410,11,0,13,11,9,10,29,22,50,32,38,32,15,49,68,27,18,26,3,8,5,28,9,8,16,99,16,2,4,buggy
20,6,2,2,49,4,39,2452590,2452590,1101587,14,0,0,0,1,0,2,0,1,18,6,0.898223,98.985,0.116762,825,0,194,2,0,59,1,0,1,7,2,1,12,7,2,3,10,29,5,7,18,0,0,0,61,0,0,2,20,0,2,0,clean
59,19,8,6,62,12,21,236819,473618,0,56,31,106,0,2.2,3,2,1,1,0,4,0.405735,99.5839,0.010339,1022,26,290.667,7,9,5,5,4,5,16,14,24,15,23,18,7,22,45,15,16,18,1,3,2,15,3,3,7,55,6,2,1,buggy
20,6,2,2,49,4,39,2452591,2452591,1101587,14,0,0,0,1,0,2,0,1,18,6,0.898223,98.985,0.116762,825,0,194,2,0,59,1,0,1,7,2,1,12,7,2,3,10,29,5,7,18,0,0,0,61,0,0,2,20,0,2,0,clean
20,6,2,2,49,4,39,2452590,2452590,1101587,14,0,0,0,1,0,2,0,1,18,6,0.898223,98.985,0.116762,825,0,194,2,0,59,1,0,1,7,2,1,12,7,2,3,10,29,5,7,18,0,0,0,61,0,0,2,20,0,2,0,clean
20,6,2,2,49,4,39,0,0,1101587,14,0,0,0,1,0,2,0,1,18,6,0.898223,98.985,0.116762,825,0,194,2,0,59,1,0,1,7,2,1,12,7,2,3,10,29,5,7,18,0,0,0,61,0,0,2,20,0,2,0,clean
20,6,2,2,49,4,39,1439533,1439533,2620445,14,0,0,0,1,0,2,0,1,18,6,0.898223,98.985,0.116762,825,0,194,2,0,59,1,0,1,7,2,1,12,7,2,3,10,29,5,7,18,0,0,0,61,0,0,2,20,0,2,0,clean
194,29,15,9,439,16,95,2327769,2327769,1690219,79,345,667,0,1.2,2,3,0,1,127,6,0.019243,99.9652,0.015539,2836,7,4433.33,77,2,178,7,6,12,119,17,31,43,119,21,17,53,394,30,21,45,2,5,3,194,5,5,13,186,10,3,3,buggy
111,38,16,9,77,12,21,61841,61841,0,100,94,317,0,1,0,2,0,1,0,9,0,99.969,0.031018,450,6,205,11,0,13,11,9,10,29,22,50,32,38,32,15,49,68,27,18,26,3,8,5,28,9,8,16,99,16,2,4,buggy
111,38,16,9,77,12,21,0,0,1690219,100,94,317,0,1,0,2,0,1,0,9,0,99.969,0.031018,900,6,410,11,0,13,11,9,10,29,22,50,32,38,32,15,49,68,27,18,26,3,8,5,28,9,8,16,99,16,2,4,buggy
111,38,16,9,77,12,21,0,0,1690219,100,94,317,0,1,0,2,0,1,0,9,0,99.969,0.031018,1799,6,820,11,0,13,11,9,10,29,22,50,32,38,32,15,49,68,27,18,26,3,8,5,28,9,8,16,99,16,2,4,buggy
29,5,2,3,41,11,21,5014,5014,0,23,5,9,3.13752,2.86389,7,18,3,7,3,2,19.42,80.5799,0.000036,441,21,144,6,7,2,1,1,2,10,7,9,6,13,8,4,7,23,7,10,11,0,0,0,6,0,0,1,29,0,2,0,buggy
111,38,16,9,77,12,21,4130780,4130780,1690219,100,94,317,0,1,0,2,0,1,0,9,0,99.969,0.031018,1799,6,820,11,0,13,11,9,10,29,22,50,32,38,32,15,49,68,27,18,26,3,8,5,28,9,8,16,99,16,2,4,buggy
111,38,16,9,77,12,21,4660067,4660067,1690219,100,94,317,0,1,0,2,0,1,0,9,0,99.969,0.031018,900,6,410,11,0,13,11,9,10,29,22,50,32,38,32,15,49,68,27,18,26,3,8,5,28,9,8,16,99,16,2,4,buggy
36,0,0,0,27,10,18,30114,30114,0,8,13,20,0.414578,1.375,3,5,0,2,3,2,99.6631,0.336659,0.000214,447,3,649,10,0,2,0,1,1,10,10,9,7,13,9,6,9,12,3,6,5,0,0,0,5,0,0,0,35,0,0,0,clean
36,0,0,0,27,10,18,2672338,2683410,0,8,13,20,0,1,0,2,0,1,3,2,99.6631,0.336659,0.000214,224,3,324.5,10,0,2,0,1,1,10,10,9,7,13,9,6,9,12,3,6,5,0,0,0,5,0,0,0,35,0,0,0,buggy
157,135,9,7,226,20,143,3802007,3803813,0,200,125,76,0.802511,2.35,2,2,1,2,25,3,42.9848,57.0149,0.000311,3739,8,3907,37,30,76,5,5,13,46,22,30,60,51,21,18,68,241,37,33,67,0,0,0,97,0,1,4,155,1,1,0,clean
97,13,10,9,139,20,42,498,824,0,53,4,23,2.51723,3.77778,2,4,2,3,1,2,4.86671,95.1333,0,1358,4,147.25,4,14,4,5,7,5,20,21,29,29,29,19,11,42,81,34,32,25,0,0,0,21,0,0,4,96,0,3,0,clean
130,74,11,10,179,22,43,1818005,1861233,705711,134,3,17,12.535,7.87582,3,16,7,7,3,2,3.65588,96.3441,0.00003,2605,4,1084,11,27,5,6,8,9,24,26,36,44,33,25,15,58,156,40,37,44,0,0,0,25,0,0,4,128,0,2,0,clean
97,13,10,9,139,20,42,152,759,256299,53,4,23,12.7816,7.73229,9,14,18,28,1,2,4.86671,95.1333,0,1358,4,147.25,4,14,4,5,7,5,20,21,29,29,29,19,11,42,81,34,32,25,0,0,0,21,0,0,4,96,0,3,0,clean
16,5,0,0,25,3,21,0,0,0,5,44,44,0,1,0,2,0,1,20,2,0.277064,99.7229,0,423,0,888,11,0,23,1,1,0,14,1,0,5,14,0,1,4,21,0,1,8,0,1,0,24,0,2,2,16,2,0,1,clean
94,180,16,15,126,29,50,17162,65311,178494,241,1,9,74.3444,26.8476,5,8,8,10,4,5,11.097,87.0597,1.84324,2428,4,1510.18,16,20,5,3,4,7,17,18,23,37,23,15,12,46,245,27,25,41,0,0,0,19,0,0,3,93,0,2,0,buggy
111,38,16,9,77,12,21,3078614,3078614,0,100,94,317,0,1,0,2,0,1,0,9,0,99.969,0.031018,1799,6,820,11,0,13,11,9,10,29,22,50,32,38,32,15,49,68,27,18,26,3,8,5,28,9,8,16,99,16,2,4,buggy
16,5,0,0,25,3,21,0,0,0,5,44,44,0,1,0,2,0,1,20,2,0.277064,99.7229,0,423,0,888,11,0,23,1,1,0,14,1,0,5,14,0,1,4,21,0,1,8,0,1,0,24,0,2,2,16,2,0,1,clean
97,13,10,9,139,20,40,3,3,0,53,4,23,5.54943,5.46,4,10,2,5,1,2,4.86671,95.1333,0,1810,4,196.333,4,19,4,5,7,5,20,21,29,29,29,19,11,42,81,34,32,25,0,0,0,21,0,0,4,96,0,3,0,clean
111,38,16,9,77,12,21,10,10,0,100,94,317,0,1,0,2,0,1,0,9,0,99.969,0.031018,1799,6,820,11,0,13,11,9,10,29,22,50,32,38,32,15,49,68,27,18,26,3,8,5,28,9,8,16,99,16,2,4,buggy
6,0,0,0,6,3,10,2861207,5637170,21773564,2,2,3,1.54449,2.88889,2,11,1,5,5,4,0.6768,99.3232,0,90,0,48,2,2,0,0,0,0,2,2,1,0,3,0,2,1,3,1,1,1,0,0,0,0,0,0,0,5,0,0,0,clean
110,11,10,9,227,20,250,11187,35247,30246,44,91,180,12.1036,8.89648,8,7,19,17,23,2,15.4561,84.5439,0,2114,6,127.4,3,11,57,4,6,5,46,17,23,26,51,16,9,35,184,27,26,22,0,0,0,70,0,1,3,109,0,2,0,clean
111,38,16,9,77,12,21,0,0,0,100,94,317,0,1,0,2,0,1,0,9,0,99.969,0.031018,1799,6,820,11,0,13,11,9,10,29,22,50,32,38,32,15,49,68,27,18,26,3,8,5,28,9,8,16,99,16,2,4,buggy
111,38,16,9,77,12,21,4130779,4130779,1690219,100,94,317,0,1,0,2,0,1,0,9,0,99.969,0.031018,300,6,136.667,11,0,13,11,9,10,29,22,50,32,38,32,15,49,68,27,18,26,3,8,5,28,9,8,16,99,16,2,4,buggy
