@relation 'data/final_8020_etc.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R99-weka.filters.unsupervised.attribute.Remove-R1-5,16-17,19,25-26,30-36,41,44-45,49-67,70,77-83,92,95-99,101,105,108,112'

@attribute metrics29 numeric
@attribute metrics28 numeric
@attribute metrics27 numeric
@attribute metrics26 numeric
@attribute metrics25 numeric
@attribute metrics24 numeric
@attribute metrics23 numeric
@attribute metrics22 numeric
@attribute metrics21 numeric
@attribute metrics20 numeric
@attribute metrics9 numeric
@attribute metrics8 numeric
@attribute metrics7 numeric
@attribute metrics6 numeric
@attribute metrics5 numeric
@attribute metrics4 numeric
@attribute metrics3 numeric
@attribute metrics2 numeric
@attribute metrics1 numeric
@attribute metrics19 numeric
@attribute metrics18 numeric
@attribute metrics16 numeric
@attribute metrics15 numeric
@attribute metrics14 numeric
@attribute metrics13 numeric
@attribute metrics12 numeric
@attribute metrics11 numeric
@attribute metrics10 numeric
@attribute metrics57 numeric
@attribute metrics56 numeric
@attribute metrics55 numeric
@attribute metrics54 numeric
@attribute metrics53 numeric
@attribute metrics52 numeric
@attribute metrics51 numeric
@attribute metrics50 numeric
@attribute metrics49 numeric
@attribute metrics48 numeric
@attribute metrics47 numeric
@attribute metrics46 numeric
@attribute metrics45 numeric
@attribute metrics44 numeric
@attribute metrics43 numeric
@attribute metrics42 numeric
@attribute metrics41 numeric
@attribute metrics40 numeric
@attribute metrics39 numeric
@attribute metrics38 numeric
@attribute metrics37 numeric
@attribute metrics36 numeric
@attribute metrics35 numeric
@attribute metrics34 numeric
@attribute metrics33 numeric
@attribute metrics32 numeric
@attribute metrics31 numeric
@attribute metrics30 numeric
@attribute class {buggy,clean}

@data
168,5,4,3,160,20,129,0,58816,0,19,710,289,0,0,0,0,0,0,76,4,23.8509,76.1477,0.001422,5588,50,152.667,5,0,601,1,0,3,102,6,24,38,105,21,4,40,145,6,6,15,0,0,0,605,1,1,2,166,1,0,0,clean
7,3,1,1,10,6,8,0,104,517,10,1,11,0,0,0,0,0,0,5,5,52.7047,47.1458,0.149519,123,0,11,2,0,0,1,0,1,2,0,6,4,3,4,1,5,9,3,2,1,0,1,0,1,3,0,2,7,5,1,0,clean
168,5,4,3,160,20,129,0,58816,0,19,710,289,0,0,0,0,0,0,76,4,23.8509,76.1477,0.001422,5588,50,152.667,5,0,601,1,0,3,102,6,24,38,105,21,4,40,145,6,6,15,0,0,0,605,1,1,2,166,1,0,0,clean
7,3,1,1,10,6,8,0,104,517,10,1,11,0,0,0,0,0,0,5,5,52.7047,47.1458,0.149519,123,0,11,2,0,0,1,0,1,2,0,6,4,3,4,1,5,9,3,2,1,0,1,0,1,3,0,2,7,5,1,0,clean
168,5,4,3,160,20,129,0,58816,0,19,710,289,0,0,0,0,0,0,76,4,23.8509,76.1477,0.001422,5588,50,152.667,5,0,601,1,0,3,102,6,24,38,105,21,4,40,145,6,6,15,0,0,0,605,1,1,2,166,1,0,0,clean
9,5,1,3,13,4,6,205,186,149,12,10,21,2.50713,3,3,7,1,6,4,4,24.2254,73.4509,2.32372,288,22,1,1,5,0,1,0,0,8,1,3,3,10,1,1,4,15,3,2,2,0,0,0,1,5,1,0,9,6,1,0,clean
118,6,4,3,139,39,196,99652,99742,31218,25,89,96,2.49915,3.45758,2,3,2,2,34,7,20.1939,75.7953,4.0108,2247,1,425.125,8,11,119,3,3,5,56,11,27,26,61,16,7,37,108,18,12,14,0,0,0,130,1,2,4,115,3,0,0,clean
4,1,0,0,8,1,6,29410,58816,0,5,0,0,0.612372,2,1,2,1,2,1,17,0.224176,0.002159,99.7737,76,0,335,29,2,0,0,0,0,0,1,2,1,0,2,2,1,5,1,1,2,0,0,0,0,0,1,0,3,1,0,0,clean
5,4,0,0,11,6,13,0,0,0,4,0,12,2.36841,4.125,3,3,3,5,1,15,6.19195,74.4361,19.372,166,0,1,2,4,0,0,0,2,4,0,2,4,3,2,1,4,10,2,1,2,0,0,1,1,4,0,0,6,3,2,0,clean
4,1,0,0,8,1,6,0,0,8547469,5,0,0,0.707107,2,1,2,1,2,1,17,0.224176,0.002159,99.7737,76,0,335,29,2,0,0,0,0,0,1,2,1,0,2,2,1,5,1,1,2,0,0,0,0,0,1,0,3,1,0,0,clean
9,5,1,3,13,4,6,38610,612359,1223868,12,10,21,48.7961,30.2222,2,5,4,5,4,4,24.2254,73.4509,2.32372,288,22,1,1,5,0,1,0,0,8,1,3,3,10,1,1,4,15,3,2,2,0,0,0,1,5,1,0,9,6,1,0,clean
1,0,0,0,0,1,2,0,225834,118239,1,0,2,0,0,0,0,0,0,2,2,99.3684,0,0.631567,13,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,clean
5,0,1,1,9,1,4,3,3,7,9,0,0,1.24722,2.33333,2,6,1,2,3,8,94.5996,3.01249,2.38795,69,0,1,1,6,0,0,0,1,1,0,4,0,1,4,0,0,6,2,2,1,0,0,0,1,0,0,0,5,0,0,0,clean
68,43,5,3,78,32,140,224911,225834,118239,64,92,110,23.3317,10.2803,6,16,4,12,12,4,23.876,75.6655,0.458529,799,10,291.818,6,4,58,3,2,5,27,10,16,17,31,9,7,24,88,14,11,16,0,1,1,64,1,1,3,65,3,0,1,buggy
5,0,1,1,9,1,4,4,8,14,9,0,0,2.16025,3,2,6,1,2,3,8,94.5996,3.01249,2.38795,69,0,1,1,6,0,0,0,1,1,0,4,0,1,4,0,0,6,2,2,1,0,0,0,1,0,0,0,5,0,0,0,clean
5,0,1,1,9,1,4,0,7,0,9,0,0,1.69967,3.66667,2,6,1,2,3,8,94.5996,3.01249,2.38795,69,0,1,1,6,0,0,0,1,1,0,4,0,1,4,0,0,6,2,2,1,0,0,0,1,0,0,0,5,0,0,0,clean
19,1,2,1,43,4,42,0,170890,273,8,6,47,0,0,0,0,0,0,49,14,52.6547,47.085,0.260329,420,0,79.5,5,0,19,1,1,0,15,1,2,3,16,2,1,2,31,5,6,4,0,0,0,21,0,0,1,18,0,0,0,clean
5,0,1,1,9,1,4,40,2,18,9,0,0,4.48999,4.2,2,8,1,4,3,8,94.5996,3.01249,2.38795,69,0,1,1,6,0,0,0,1,1,0,4,0,1,4,0,0,6,2,2,1,0,0,0,1,0,0,0,5,0,0,0,clean
19,1,2,1,43,4,42,0,170890,273,8,6,47,0,0,0,0,0,0,49,14,52.6547,47.085,0.260329,420,0,79.5,5,0,19,1,1,0,15,1,2,3,16,2,1,2,31,5,6,4,0,0,0,21,0,0,1,18,0,0,0,clean
5,0,1,1,9,1,4,0,0,0,9,0,0,2.62467,3.33333,2,6,1,2,3,8,94.5996,3.01249,2.38795,69,0,1,1,6,0,0,0,1,1,0,4,0,1,4,0,0,6,2,2,1,0,0,0,1,0,0,0,5,0,0,0,clean
9,1,2,0,27,4,16,0,170890,273,8,12,93,0,0,0,0,0,0,73,14,5.57981,94.165,0.255228,236,0,81,5,0,7,2,1,0,2,1,2,4,3,1,1,4,11,6,7,6,0,0,0,10,0,0,1,8,0,0,0,clean
3,1,0,1,1,2,5,2883,0,13,4,2,2,0.207289,1.4375,2,2,1,1,1,6,82.3633,14.4621,3.1746,68,20,0,1,4,2,0,0,0,3,1,1,0,3,0,1,1,1,2,1,0,0,1,1,0,1,1,0,3,1,1,1,clean
3,1,0,1,1,2,5,2612908,2541278,1067209,4,2,2,0.3,1.7,0,2,1,1,1,6,82.3633,14.4621,3.1746,68,20,0,1,4,2,0,0,0,3,1,1,0,3,0,1,1,1,2,1,0,0,1,1,0,1,1,0,3,1,1,1,clean
1,2,2,2,5,1,4,0,674941,273,8,0,0,0,0,0,0,0,0,19,4,99.6599,0,0.340151,70,0,19,5,0,0,0,0,0,0,0,1,0,0,0,0,1,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,clean
7,3,1,1,10,6,8,0,104,517,10,1,11,0,0,0,0,0,0,5,5,52.7047,47.1458,0.149519,123,0,11,2,0,0,1,0,1,2,0,6,4,3,4,1,5,9,3,2,1,0,1,0,1,3,0,2,7,5,1,0,clean
170,11,16,10,236,22,458,0,5134,9484,50,452,334,0,0,0,0,0,0,71,4,4.23949,95.7588,0.001676,3930,0,1293.5,5,0,335,2,1,5,123,10,22,17,125,12,8,26,210,19,12,33,0,0,0,341,1,1,7,164,1,1,0,clean
29,8,4,3,59,10,38,97,104,517,15,0,0,1.95078,3.16667,3,14,1,5,6,13,2.46906,97.2816,0.249369,677,0,18,2,9,2,0,0,0,7,8,12,2,11,8,4,6,36,14,15,10,0,0,0,1,1,0,1,28,1,0,0,clean
29,8,4,3,59,10,38,275,275,0,15,0,0,2.93529,2.82353,6,32,2,14,6,13,2.46906,97.2816,0.249369,677,0,18,2,9,2,0,0,0,7,8,12,2,11,8,4,6,36,14,15,10,0,0,0,1,1,0,1,28,1,0,0,clean
29,8,4,3,59,10,38,269,537,1074,15,0,0,0.471405,3.33333,3,5,1,2,6,13,2.46906,97.2816,0.249369,677,0,18,2,9,2,0,0,0,7,8,12,2,11,8,4,6,36,14,15,10,0,0,0,1,1,0,1,28,1,0,0,clean
3,0,0,0,3,3,7,0,30436,626767,1,0,0,0,0,0,0,0,0,1,5,0.400864,0.089081,99.5101,55,0,42,2,0,0,0,0,0,0,2,2,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0,4,0,0,0,clean
29,8,4,3,59,10,38,139,276,1096,15,0,0,0.816497,2,2,4,1,2,6,13,2.46906,97.2816,0.249369,677,0,18,2,9,2,0,0,0,7,8,12,2,11,8,4,6,36,14,15,10,0,0,0,1,1,0,1,28,1,0,0,clean
29,8,4,3,59,10,38,0,0,0,15,0,0,3.7362,5.42857,3,14,1,6,6,13,2.46906,97.2816,0.249369,677,0,18,2,9,2,0,0,0,7,8,12,2,11,8,4,6,36,14,15,10,0,0,0,1,1,0,1,28,1,0,0,clean
29,8,4,3,59,10,38,256,477,367,15,0,0,3.6703,3.72727,3,9,2,7,6,13,2.46906,97.2816,0.249369,677,0,18,2,9,2,0,0,0,7,8,12,2,11,8,4,6,36,14,15,10,0,0,0,1,1,0,1,28,1,0,0,clean
29,8,4,3,59,10,38,8,9,142,15,0,0,1.24722,3.33333,1,4,1,2,6,13,2.46906,97.2816,0.249369,677,0,18,2,9,2,0,0,0,7,8,12,2,11,8,4,6,36,14,15,10,0,0,0,1,1,0,1,28,1,0,0,clean
247,27,13,4,688,3,251,3066185,3066185,887218,45,953,1059,0,2,0,2,0,1,226,12,99.58,0.304188,0.115817,7017,0,103,3,0,660,1,0,0,234,2,3,4,236,0,1,6,713,6,5,13,0,0,0,656,0,0,10,238,0,1,0,clean
136,8,6,4,283,50,614,730126,730127,887218,30,279,337,0,2,0,2,0,1,86,7,19.5725,77.1151,3.31238,2442,7,410.429,8,0,266,2,1,5,91,9,12,25,92,8,8,30,236,16,14,35,0,0,0,273,0,1,4,133,1,1,0,buggy
49,26,18,13,61,8,12,0,0,9659302,88,18,91,0,0,0,0,0,0,29,2,0.820177,99.1735,0.006296,993,23,79,6,0,2,3,2,1,12,9,8,20,13,9,10,18,58,17,19,24,0,1,1,6,0,1,6,42,1,0,0,clean
63,6,7,5,176,6,148,0,96741,887218,17,161,219,0,0,0,2,0,0,47,3,53.6057,43.798,2.5963,1899,0,78,3,0,150,0,0,1,55,2,3,6,57,2,0,6,182,3,5,4,0,1,0,151,0,0,3,61,1,0,0,clean
49,26,18,13,61,8,12,0,276217,9659302,88,18,91,0,0,0,0,0,0,29,2,0.820177,99.1735,0.006296,993,23,79,6,0,2,3,2,1,12,9,8,20,13,9,10,18,58,17,19,24,0,1,1,6,0,1,6,42,1,0,0,clean
63,6,7,5,176,6,148,0,96741,887218,17,161,219,0,0,0,0,0,0,47,3,53.6057,43.798,2.5963,1899,0,78,3,0,150,0,0,1,55,2,3,6,57,2,0,6,182,3,5,4,0,1,0,151,0,0,3,61,1,0,0,clean
49,26,18,13,61,8,12,0,276217,9659302,88,18,91,0,0,0,0,0,0,29,2,0.820177,99.1735,0.006296,993,23,79,6,0,2,3,2,1,12,9,8,20,13,9,10,18,58,17,19,24,0,1,1,6,0,1,6,42,1,0,0,clean
2,0,0,1,1,2,3,1262301,1263151,0,5,1,3,0.535166,2.33333,2,2,1,2,2,6,29.3693,9.87936,60.7513,44,7,165,6,5,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,2,1,1,0,clean
49,26,18,13,61,8,12,0,276217,9659302,88,18,91,0,0,0,0,0,0,29,2,0.820177,99.1735,0.006296,993,23,79,6,0,2,3,2,1,12,9,8,20,13,9,10,18,58,17,19,24,0,1,1,6,0,1,6,42,1,0,0,clean
3,0,0,0,3,4,7,137529,152939,1851002,3,1,2,4.36761,4.32328,2,3,2,3,1,5,44.6368,21.749,33.6141,49,13,200.625,9,3,0,0,0,0,2,1,1,1,2,1,1,1,1,1,1,0,0,0,0,1,0,0,0,3,0,0,0,clean
2,1,0,1,1,2,3,638738,1535152,3735310,5,2,1,1.27192,4.06667,2,2,2,2,1,7,46.4693,3.01425,50.5165,44,7,165,6,5,1,0,0,1,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,3,1,1,1,clean
10,0,1,1,19,5,12,569214,569214,0,6,8,23,0,1,0,2,0,1,4,2,20.3428,79.4924,0.164808,184,10,5,1,0,0,0,1,1,5,2,2,2,5,1,1,4,9,5,4,3,0,0,0,2,1,0,0,10,1,0,0,clean
3,2,0,0,2,2,5,0,5134,9484,3,5,8,0,0,0,0,0,0,4,5,0.22991,99.7379,0.03223,110,0,13,1,0,0,0,0,0,5,1,2,0,6,0,1,2,3,1,0,0,0,0,0,0,5,1,0,2,6,0,0,clean
3,2,0,0,2,2,5,0,5134,9484,3,5,8,0,0,0,0,0,0,4,5,0.22991,99.7379,0.03223,110,0,13,1,0,0,0,0,0,5,1,2,0,6,0,1,2,3,1,0,0,0,0,0,0,5,1,0,2,6,0,0,clean
214,12,9,4,175,39,52,812,0,0,57,0,0,0,5,2,3,1,1,4,12,0.301132,99.6746,0.02427,2981,1,749.667,13,30,6,9,8,15,54,29,72,63,67,44,18,89,100,44,29,28,0,0,0,37,1,3,8,205,4,0,0,clean
192,9,7,4,216,40,253,9748,9748,9259,42,229,151,6.05206,14.2469,4,9,2,5,34,11,15.0819,76.5826,8.33543,3760,1,516.75,14,20,185,6,5,10,82,19,47,47,90,28,13,64,159,33,22,23,1,0,0,206,1,2,6,187,3,0,0,clean
12,1,1,1,15,8,19,245514,783102,888895,9,0,0,5.15036,4.84028,3,3,3,2,1,4,0.157652,99.3536,0.488784,214,10,94.5,4,6,3,1,2,1,6,4,2,3,6,0,3,6,7,3,2,6,0,1,1,4,3,1,0,12,2,1,1,clean
29,8,4,3,59,10,38,527895,1055729,8445979,15,0,0,0.894427,2,3,7,1,4,6,13,2.46906,97.2816,0.249369,677,0,18,2,9,2,0,0,0,7,8,12,2,11,8,4,6,36,14,15,10,0,0,0,1,1,0,1,28,1,0,0,clean
182,37,9,6,152,55,71,200820,92,100778,77,0,0,21.8095,11.6119,3,20,3,10,3,9,0.393132,99.5919,0.014967,2647,1,703.846,16,24,5,7,8,13,46,22,59,58,54,41,14,77,118,35,24,28,0,0,0,34,1,2,5,177,3,0,0,clean
110,5,2,5,85,49,89,1546,1538,0,29,24,79,4.11089,4.84615,2,13,4,8,1,5,71.9929,27.8722,0.134883,2301,0,26,1,21,8,4,5,8,41,18,37,24,40,33,18,29,41,21,16,16,0,2,1,25,2,1,3,111,4,3,0,clean
13,9,1,2,19,7,18,0,355,2311,12,3,19,0,0,0,0,0,0,12,12,51.2762,1.95054,46.7732,240,0,10.5,7,0,0,1,0,1,4,2,5,4,5,4,2,3,22,3,4,2,0,0,0,2,0,0,0,14,0,1,0,clean
174,13,9,5,158,40,53,74,144,559,54,21,32,1.18348,2.425,3,8,2,6,21,10,10.4658,89.5142,0.02005,2597,1,613.5,12,24,17,7,6,11,51,23,54,50,61,33,14,70,101,35,23,25,0,0,0,40,0,3,7,167,3,0,0,clean
181,10,8,4,153,39,53,3,3,1985,50,0,0,1.35509,2.15909,3,11,1,8,3,11,0.552558,99.4273,0.020133,2560,2,663.333,13,27,4,8,6,11,48,25,60,52,59,36,15,75,88,38,25,23,0,0,0,30,0,3,8,173,3,0,0,clean
22,18,6,6,27,5,13,18,9,0,26,0,0,0.471405,2.66667,1,4,1,2,18,3,1.2036,98.783,0.013409,561,2,37.5,2,18,2,1,1,3,6,3,15,8,7,14,2,9,23,10,11,12,1,0,0,6,4,5,4,18,7,0,2,clean
4,0,0,0,7,2,8,138110,276217,9659302,2,1,6,0.102062,1.125,2,2,1,1,3,6,79.1128,16.451,4.43623,48,0,0,1,2,0,0,0,0,1,0,2,1,1,3,0,0,3,1,3,0,0,0,0,0,0,0,0,4,0,0,0,clean
22,18,6,6,27,5,13,198754,352745,4927726,26,0,0,49.5988,33.5333,3,5,1,3,18,3,1.2036,98.783,0.013409,561,2,37.5,2,18,2,1,1,3,6,3,15,8,7,14,2,9,23,10,11,12,1,0,0,6,4,5,4,18,7,0,2,clean
39,1,7,5,94,2,80,1149615,1149615,0,25,0,0,0.471405,1.66667,2,2,0,3,62,6,96.3255,3.09877,0.575686,1506,0,78,2,0,128,1,1,0,33,2,0,4,32,0,3,4,83,7,6,11,0,0,0,130,0,0,2,37,0,0,0,clean
3,0,0,0,1,1,5,49981,59686,2484424,1,2,2,5.09598,5.14583,3,4,1,5,2,5,94.4068,0,5.59324,21,0,12,3,1,0,0,0,0,1,1,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,clean
58,13,10,9,166,4,105,0,467555,0,39,158,270,0,0,0,2,0,0,103,9,88.0202,8.50722,3.47255,2007,6,25,5,0,96,0,1,1,55,2,2,3,54,1,1,4,182,5,4,6,1,0,0,98,1,0,1,58,1,0,1,clean
43,5,7,4,97,4,105,467554,467555,0,25,82,141,0.133333,1.06667,3,2,0,2,44,7,39.0812,60.1344,0.78442,1256,4,525.5,12,0,48,0,1,1,36,4,5,3,37,4,2,5,96,5,4,7,1,0,0,50,2,2,3,40,3,0,1,clean
223,36,34,33,375,20,217,0,0,29241,54,620,632,0,0,0,0,0,0,146,3,14.8299,85.0479,0.122193,5696,9,120,1,0,465,3,4,14,132,14,28,53,138,15,7,67,383,29,23,42,1,0,0,486,1,1,3,221,2,1,0,clean
221,8,7,4,332,40,491,26,29,38,36,408,338,51.095,21.4511,5,26,9,14,72,10,15.5391,73.1518,11.3091,4950,3,400.278,15,13,328,5,4,9,129,15,37,42,135,22,11,55,277,30,21,25,1,0,0,344,1,2,5,216,2,0,0,clean
39,2,2,1,19,20,32,0,2117531,33095,14,15,51,0,0,0,0,0,0,7,4,0.590622,99.3242,0.0852,527,13,19,1,0,2,0,2,3,11,11,14,6,13,10,7,12,11,4,3,7,0,0,0,6,1,3,4,35,3,0,1,clean
39,2,2,1,19,20,32,0,2117531,33095,14,15,51,0,0,0,0,0,0,7,4,0.590622,99.3242,0.0852,527,13,19,1,0,2,0,2,3,11,11,14,6,13,10,7,12,11,4,3,7,0,0,0,6,1,3,4,35,3,0,1,clean
39,2,2,1,19,20,32,0,2117531,33095,14,15,51,0,0,0,0,0,0,7,4,0.590622,99.3242,0.0852,527,13,19,1,0,2,0,2,3,11,11,14,6,13,10,7,12,11,4,3,7,0,0,0,6,1,3,4,35,3,0,1,clean
39,2,2,1,19,20,32,0,2117531,33095,14,15,51,0,0,0,0,0,0,7,4,0.590622,99.3242,0.0852,527,13,19,1,0,2,0,2,3,11,11,14,6,13,10,7,12,11,4,3,7,0,0,0,6,1,3,4,35,3,0,1,clean
69,2,2,3,204,13,114,2117531,2117531,33095,16,183,249,0,1,0,2,0,1,56,4,5.02667,94.9688,0.004512,1456,7,74,2,0,126,1,2,4,44,4,4,17,46,3,1,19,163,11,13,25,0,0,0,132,0,0,0,70,0,1,0,clean
181,10,8,4,153,39,53,463,921,991,50,0,0,2.75252,3.58333,2,11,4,8,3,11,0.552558,99.4273,0.020133,2560,2,663.333,13,27,4,8,6,11,48,25,60,52,59,36,15,75,88,38,25,23,0,0,0,30,0,3,8,173,3,0,0,clean
0,0,0,1,0,1,1,0,0,9043201,2,0,1,0,3.5,2,2,1,1,0,3,99.6279,0,0.372073,18,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,clean
0,3,0,0,0,2,3,0,0,0,2,0,6,3.44093,5.4,3,6,2,3,1,2,15.9501,84.0499,0,30,60,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,clean
8,1,1,1,11,4,7,0,0,0,7,2,5,0,2,0,1,0,1,4,6,1.04859,62.0143,36.9371,132,0,12,2,0,0,1,1,1,3,1,4,2,4,2,1,3,6,2,2,2,0,0,0,3,0,1,1,7,1,0,0,clean
181,10,8,4,153,39,53,55,55,114,50,0,0,2.67562,3.30579,2,9,3,7,3,11,0.552558,99.4273,0.020133,2560,2,663.333,13,27,4,8,6,11,48,25,60,52,59,36,15,75,88,38,25,23,0,0,0,30,0,3,8,173,3,0,0,clean
22,3,2,0,23,4,10,0,0,97127,12,6,23,0,2,0,2,0,1,2,8,3.82686,36.0554,60.1177,300,0,3,1,0,0,0,0,0,6,1,11,5,5,7,2,9,17,7,2,2,0,0,0,0,1,0,0,22,0,0,1,clean
3,1,1,1,4,2,5,0,0,0,5,3,10,0,2,0,2,0,1,2,7,1.2815,24.8612,73.8573,68,0,1,3,0,0,0,0,0,1,1,1,1,2,1,1,1,1,3,3,0,0,0,0,0,0,2,1,1,2,0,0,clean
22,3,2,0,23,4,10,0,351124,97127,12,6,23,0,0,0,2,0,0,2,8,3.82686,36.0554,60.1177,300,0,3,1,0,0,0,0,0,6,1,11,5,5,7,2,9,17,7,2,2,0,0,0,0,1,0,0,22,0,0,1,clean
45,5,4,6,89,7,50,0,0,6911120,32,73,91,0,2,0,2,0,1,22,6,15.1536,84.8451,0.001261,927,5,921.5,18,0,46,1,1,2,19,8,4,18,20,6,7,17,38,15,18,32,0,0,0,49,0,1,2,46,1,4,0,clean
45,5,4,6,89,7,50,3321244,3321244,6911120,32,73,91,0,2,0,2,0,1,22,6,15.1536,84.8451,0.001261,927,5,921.5,18,0,46,1,1,2,19,8,4,18,20,6,7,17,38,15,18,32,0,0,0,49,0,1,2,46,1,4,0,clean
56,8,3,6,94,7,50,3066182,3066182,6911120,34,114,96,0,2,0,2,0,1,21,6,24.9445,75.0542,0.00135,1191,0,1440,31,0,76,1,1,1,23,14,3,23,25,2,12,24,44,14,16,36,0,0,0,80,0,1,3,58,1,5,0,clean
54,0,0,0,125,3,60,4856272,4856272,4107471,8,254,233,0,1,0,2,0,1,39,22,80.9595,7.3278,11.7127,1298,11,22,1,0,191,0,2,0,43,4,1,5,41,0,4,8,109,5,2,10,0,0,0,192,0,0,0,54,0,0,0,clean
56,8,3,6,94,7,50,3066179,3066179,6911120,34,114,96,0,2,0,2,0,1,21,6,24.9445,75.0542,0.00135,1191,0,1440,31,0,76,1,1,1,23,14,3,23,25,2,12,24,44,14,16,36,0,0,0,80,0,1,3,58,1,5,0,clean
56,8,3,6,94,7,50,3066184,3066184,6911120,34,114,96,0,2,0,2,0,1,21,6,24.9445,75.0542,0.00135,1191,0,1440,31,0,76,1,1,1,23,14,3,23,25,2,12,24,44,14,16,36,0,0,0,80,0,1,3,58,1,5,0,clean
54,0,0,0,125,3,60,0,145809,4107471,8,254,233,0,0,0,0,0,0,39,22,80.9595,7.3278,11.7127,1298,11,22,1,0,191,0,2,0,43,4,1,5,41,0,4,8,109,5,2,10,0,0,0,192,0,0,0,54,0,0,0,clean
24,3,1,3,40,7,50,697834,697834,6911120,15,41,46,0,2,0,2,0,1,9,4,39.3561,60.5257,0.118286,469,0,486.333,11,0,25,1,0,0,9,6,4,8,10,2,5,9,19,7,7,14,0,0,0,27,0,0,1,24,0,2,0,clean
44,5,5,5,54,11,28,2203,2831,2505,17,0,0,0.816497,2,4,10,1,2,0,7,0.10573,79.8466,20.0477,865,53,128,4,11,1,1,3,3,14,6,14,13,16,7,2,23,34,15,10,10,0,0,0,8,2,1,2,42,3,1,0,clean
1,0,0,0,3,1,4,2429846,2429846,0,2,9,31,0,1.33333,0,2,0,1,11,4,93.835,6.1548,0.010185,21,50,25,1,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,clean
111,38,16,9,77,12,21,5198565,5198565,0,100,94,317,0,1,0,2,0,1,0,9,0,99.969,0.031018,1799,6,820,11,0,13,11,9,10,29,22,50,32,38,32,15,49,68,27,18,26,3,8,5,28,9,8,16,99,16,2,4,buggy
111,38,16,9,77,12,21,0,3217497,0,100,94,317,0,0,0,0,0,0,0,9,0,99.969,0.031018,1799,6,820,11,0,13,11,9,10,29,22,50,32,38,32,15,49,68,27,18,26,3,8,5,28,9,8,16,99,16,2,4,buggy
111,38,16,9,77,12,21,0,3653132,0,100,94,317,0,0,0,0,0,0,0,9,0,99.969,0.031018,1799,6,820,11,0,13,11,9,10,29,22,50,32,38,32,15,49,68,27,18,26,3,8,5,28,9,8,16,99,16,2,4,buggy
49,12,6,4,70,12,55,0,4130780,0,29,69,123,0,0,0,0,0,0,31,10,41.7895,57.7724,0.438116,929,11,250.6,5,0,45,3,2,3,22,8,14,10,25,8,6,15,67,8,5,11,1,2,1,49,3,2,4,45,4,0,1,buggy
223,36,34,33,375,20,217,0,640428,29241,54,620,632,0,0,0,0,0,0,146,3,14.8299,85.0479,0.122193,5696,9,120,1,0,465,3,4,14,132,14,28,53,138,15,7,67,383,29,23,42,1,0,0,486,1,1,3,221,2,1,0,clean
18,796,83,82,58,7,16,351111,351124,97127,992,0,0,6.82502,4.544,2,3,7,5,1,1335,3.96523,91.7112,4.32362,4228,6,4,1,5,0,1,0,1,2,5,4,6,3,2,5,8,1000,7,6,6,0,0,0,2,0,0,0,17,0,0,0,clean
223,36,34,33,375,20,217,0,0,29241,54,620,632,0,2,0,2,0,1,146,3,14.8299,85.0479,0.122193,5696,9,120,1,0,465,3,4,14,132,14,28,53,138,15,7,67,383,29,23,42,1,0,0,486,1,1,3,221,2,1,0,clean
21,1,1,1,18,8,15,44,277,29241,9,8,18,4.36811,4.35185,4,3,4,10,2,4,15.9841,82.8475,1.16841,220,0,1.5,1,6,2,1,1,1,7,4,5,6,7,3,4,8,8,6,4,3,0,0,0,5,0,0,1,21,0,0,0,clean
44,5,5,5,54,11,28,0,0,0,17,0,0,1.5,2.5,2,6,1,1,0,7,0.10573,79.8466,20.0477,865,53,128,4,11,1,1,3,3,14,6,14,13,16,7,2,23,34,15,10,10,0,0,0,8,2,1,2,42,3,1,0,clean
44,5,5,5,54,11,28,322,600,280477,17,0,0,41.4893,13.5312,3,7,7,5,0,7,0.10573,79.8466,20.0477,865,53,128,4,11,1,1,3,3,14,6,14,13,16,7,2,23,34,15,10,10,0,0,0,8,2,1,2,42,3,1,0,clean
201,41,16,14,391,14,43,0,0,0,122,0,0,12.3558,14,0,4,1,2,0,2,0.004483,99.9888,0.006694,4967,0,1320,2,58,8,9,10,11,52,41,52,60,52,22,40,92,206,105,75,78,0,1,1,34,5,1,4,197,6,1,0,clean
111,38,16,9,77,12,21,0,0,0,100,94,317,0,1,0,2,0,1,0,9,0,99.969,0.031018,1799,6,820,11,0,13,11,9,10,29,22,50,32,38,32,15,49,68,27,18,26,3,8,5,28,9,8,16,99,16,2,4,buggy
