@relation 'data/final_8020_mylyn.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R99-weka.filters.unsupervised.attribute.Remove-R1-5,16-17,19,25-26,30-36,41,44-45,49-67,70,77-83,92,95-99,101,105,108,112'

@attribute metrics29 numeric
@attribute metrics28 numeric
@attribute metrics27 numeric
@attribute metrics26 numeric
@attribute metrics25 numeric
@attribute metrics24 numeric
@attribute metrics23 numeric
@attribute metrics22 numeric
@attribute metrics21 numeric
@attribute metrics20 numeric
@attribute metrics9 numeric
@attribute metrics8 numeric
@attribute metrics7 numeric
@attribute metrics6 numeric
@attribute metrics5 numeric
@attribute metrics4 numeric
@attribute metrics3 numeric
@attribute metrics2 numeric
@attribute metrics1 numeric
@attribute metrics19 numeric
@attribute metrics18 numeric
@attribute metrics16 numeric
@attribute metrics15 numeric
@attribute metrics14 numeric
@attribute metrics13 numeric
@attribute metrics12 numeric
@attribute metrics11 numeric
@attribute metrics10 numeric
@attribute metrics57 numeric
@attribute metrics56 numeric
@attribute metrics55 numeric
@attribute metrics54 numeric
@attribute metrics53 numeric
@attribute metrics52 numeric
@attribute metrics51 numeric
@attribute metrics50 numeric
@attribute metrics49 numeric
@attribute metrics48 numeric
@attribute metrics47 numeric
@attribute metrics46 numeric
@attribute metrics45 numeric
@attribute metrics44 numeric
@attribute metrics43 numeric
@attribute metrics42 numeric
@attribute metrics41 numeric
@attribute metrics40 numeric
@attribute metrics39 numeric
@attribute metrics38 numeric
@attribute metrics37 numeric
@attribute metrics36 numeric
@attribute metrics35 numeric
@attribute metrics34 numeric
@attribute metrics33 numeric
@attribute metrics32 numeric
@attribute metrics31 numeric
@attribute metrics30 numeric
@attribute class {buggy,clean}

@data
62,6,3,1,54,1,63,0,10905,0,5,301,134,0,0,0,0,0,0,30,5,51.6282,48.313,0.058796,308,25,21,5,0,234,0,0,0,64,0,1,2,64,1,0,2,58,1,2,1,0,0,0,236,3,0,2,60,3,0,0,clean
159,30,5,5,265,5,128,0,10905,0,19,1270,500,0,0,0,0,0,0,125,12,96.9255,0.553476,2.52099,1696,0,7.66667,3,0,1102,1,3,0,158,8,4,5,158,4,6,7,292,4,5,8,23,1,1,1077,16,3,4,156,18,1,1,clean
3,0,0,0,2,2,4,0,119097,148526,2,18,64,0,0,0,0,0,0,16,2,49.7491,50.2509,0,31,19,86.8333,8,0,0,0,0,0,1,0,1,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,clean
3,0,0,0,2,2,4,0,119097,148526,2,18,64,0,0,0,0,0,0,16,2,49.7491,50.2509,0,31,19,86.8333,8,0,0,0,0,0,1,0,1,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,clean
31,4,3,3,38,8,35,0,558343,6845840,10,41,56,0,0,0,0,0,0,14,5,10.0872,89.737,0.175811,725,10,4,3,0,16,0,1,1,11,11,3,14,8,1,13,17,23,9,4,12,0,0,0,18,7,1,0,31,7,0,1,clean
29,9,4,2,33,13,38,0,558343,6845840,15,67,88,0,0,0,0,0,0,41,10,13.1348,86.5472,0.317956,418,2,45.8,7,0,49,1,1,5,15,2,6,11,15,6,2,10,30,4,5,9,0,0,1,56,3,0,2,27,2,0,0,buggy
110,34,15,16,190,19,32,0,0,0,118,0,0,0,1,0,2,0,1,2,13,0.079947,91.7666,8.15344,2474,6,114,8,0,3,5,4,6,32,19,28,34,35,16,17,45,144,31,22,57,0,0,0,17,0,1,1,110,1,1,0,clean
14,1,0,0,16,7,9,2519,5134,9484,8,1,7,5.62161,6.08378,2,2,4,3,4,5,11.8527,87.4492,0.698114,238,31,25.6667,6,5,0,0,0,1,5,1,4,3,6,2,1,5,8,4,2,4,0,0,0,2,0,0,1,13,0,0,0,clean
74,63,23,25,231,7,13,0,6924630,0,160,0,0,0,0,0,0,0,0,2,23,0.142778,98.949,0.908253,2573,10,30,4,0,2,5,4,6,13,18,17,28,14,10,18,34,190,41,35,76,0,0,0,17,0,0,0,76,0,2,0,clean
65,0,1,0,105,12,31,0,0,554,35,0,0,0.632456,2,2,7,2,3,1,6,12.26,87.732,0.007956,1205,24,736.667,32,19,4,2,2,7,24,8,14,18,27,13,6,19,50,18,20,19,0,0,0,14,0,0,2,63,0,1,0,clean
74,63,23,25,231,7,13,6924630,6924630,0,160,0,0,3.10996,3.125,2,3,0,2,2,23,0.142778,98.949,0.908253,2573,10,30,4,0,2,5,4,6,13,18,17,28,14,10,18,34,190,41,35,76,0,0,0,17,0,0,0,76,0,2,0,clean
26,2,1,1,22,14,27,24176,24643,48646,11,10,17,8.22376,7.43993,3,3,4,4,8,6,28.7453,62.0567,9.19804,234,12,757.818,57,4,6,1,1,0,10,5,6,6,11,2,4,10,10,6,4,6,0,0,0,8,0,1,1,25,1,0,0,clean
31,3,1,0,18,14,27,534025,530915,0,10,16,27,11.4436,7.32692,3,2,4,3,11,6,2.28238,97.4415,0.276148,161,19,1384.5,168,2,9,2,1,0,11,6,7,9,14,2,3,14,10,5,4,3,0,1,0,11,1,1,2,30,1,0,1,clean
14,2,1,0,10,14,27,1505286,1654782,2079072,7,9,16,1.19353,2.40741,2,2,1,1,4,6,36.1893,49.8823,13.9284,235,7,258.75,9,2,4,1,1,0,6,2,3,3,6,2,2,5,5,5,3,1,0,0,0,6,0,0,1,12,0,0,0,clean
13,2,0,1,11,7,11,1400,10905,0,6,0,0,1.25519,1.875,9,2,3,3,4,3,28.493,70.7749,0.732154,36,0,0,1,1,2,1,0,0,3,2,8,3,5,5,2,5,6,3,2,2,0,1,0,3,1,1,1,12,3,0,0,clean
29,44,13,13,56,24,50,24145,93292,780808,96,4,9,8.8696,8.98637,2,2,2,3,61,82,27.685,70.487,1.82801,481,8,476.021,31,3,9,1,1,1,9,6,7,7,11,3,4,11,103,7,6,9,0,0,0,12,0,0,0,28,0,0,0,buggy
68,10,2,2,110,5,128,0,46563,968964,15,471,399,0,0,0,0,0,0,111,6,72.9426,26.2092,0.848206,1274,9,6.66667,3,0,389,1,2,0,65,3,3,3,65,2,3,4,116,3,3,4,8,0,0,383,6,1,1,66,6,0,0,clean
3,2,1,0,6,2,5,0,284480,0,4,3,16,0,0,0,0,0,0,6,4,28.0275,70.1623,1.81024,50,33,0,1,0,0,0,0,0,2,0,3,0,0,1,2,2,2,5,1,1,0,0,0,0,2,0,1,2,2,0,0,clean
45,10,6,6,82,18,34,0,5146,721599,24,16,161,0,0,0,0,0,0,24,10,0.028554,92.1607,7.81077,206,13,271.4,36,0,1,0,4,4,15,3,17,11,12,10,2,22,63,15,6,21,0,0,0,8,0,1,2,44,1,1,0,clean
28,0,1,1,45,12,34,24958,46563,968964,13,5,13,4.30288,4.87222,2,4,2,4,10,7,28.1869,71.6691,0.143949,289,6,646.278,39,2,22,1,2,1,12,5,5,7,13,3,4,9,29,6,5,7,0,0,0,25,1,0,1,27,1,0,0,buggy
74,63,23,25,231,7,13,0,255505,0,160,0,0,0,0,0,0,0,0,2,23,0.142778,98.949,0.908253,1287,10,15,4,0,2,5,4,6,13,18,17,28,14,10,18,34,190,41,35,76,0,0,0,17,0,0,0,76,0,2,0,clean
39,1,1,1,51,10,20,0,2429846,0,26,16,30,0,0,0,0,0,0,4,7,22.2925,75.7087,1.99884,813,0,1252.5,24,0,22,3,1,1,17,7,8,12,20,5,4,13,18,9,10,15,0,0,0,28,1,0,1,39,1,1,0,clean
69,8,6,3,100,4,95,0,2429846,0,23,496,329,0,0,0,0,0,0,72,13,14.3619,85.6366,0.001473,3120,57,3055,6,0,365,0,0,0,57,3,7,3,60,0,0,10,90,9,6,13,0,0,0,364,1,0,3,67,0,1,1,clean
1,0,0,0,2,1,4,255505,255505,0,1,0,2,0,1,0,2,0,1,2,3,92.5,0,7.5,25,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,clean
23,1,2,0,16,6,7,971643,1943285,0,13,0,0,0.408248,1.75,1,2,1,2,3,11,0.020562,99.9788,0.000676,330,0,1848,12,9,1,0,0,0,6,3,8,5,7,5,3,8,7,5,3,4,0,0,0,1,0,0,2,20,0,0,0,clean
23,1,2,0,16,6,7,427589,3420598,6841164,13,0,0,3.62069,3.875,2,8,3,4,3,11,0.020562,99.9788,0.000676,330,0,1848,12,9,1,0,0,0,6,3,8,5,7,5,3,8,7,5,3,4,0,0,0,1,0,0,2,20,0,0,0,clean
19,2,1,1,23,8,36,0,124768,271602,16,46,51,0,0,0,0,0,0,19,2,43.2147,56.7047,0.08057,479,21,1296.25,25,0,32,0,1,1,9,1,5,3,9,6,1,2,19,2,3,3,0,0,0,32,0,0,0,18,0,0,0,clean
6,1,0,0,6,3,4,770603,770603,33095,6,0,0,0.1,1.1,1,2,0,1,2,3,5.76772,94.1732,0.059055,110,0,1,1,0,0,1,1,0,3,0,1,1,2,2,1,1,2,2,2,2,0,0,0,1,0,1,1,4,1,0,0,clean
37,0,0,0,69,24,36,1704708,1705346,0,35,0,0,0.529896,1.62963,2,2,1,3,3,4,0.428035,99.5451,0.026829,744,0,113,8,7,1,0,2,2,9,5,12,11,10,3,2,22,33,16,7,13,0,0,0,5,0,0,0,37,0,0,0,clean
3,2,1,0,6,2,5,0,284480,0,4,3,16,0,0,0,0,0,0,6,4,28.0275,70.1623,1.81024,100,33,0,1,0,0,0,0,0,2,0,3,0,0,1,2,2,2,5,1,1,0,0,0,0,2,0,1,2,2,0,0,clean
71,8,7,7,96,11,19,2106958,2107103,0,59,45,135,37.9647,15.4271,4,7,6,4,34,10,3.87745,92.9179,3.2046,1454,6,100,4,2,19,2,2,5,19,12,19,23,20,11,12,31,59,20,14,25,0,0,0,27,1,1,2,70,1,2,0,clean
41,1,1,1,42,13,22,1232329,1233338,57371,15,0,0,5.7568,14.0355,2,3,4,2,3,3,0.973873,99.0185,0.007604,658,32,29,2,9,1,2,1,2,15,6,11,9,16,6,6,14,22,9,5,9,0,0,0,5,0,0,0,41,0,0,0,clean
59,5,3,2,83,33,106,394,2645,10519,19,46,82,16.5485,8.24874,8,73,19,45,15,5,27.2047,67.2372,5.55811,1242,14,963.769,25,3,25,1,2,3,27,9,15,10,29,10,6,17,64,12,8,9,0,0,0,30,1,1,2,57,3,1,0,clean
15,0,0,0,14,7,12,2225217,4450433,20602891,9,0,0,0.424918,1.41667,2,2,1,1,1,4,0.011614,99.9859,0.002532,240,0,505,30,6,1,1,1,0,5,4,4,2,7,2,2,4,6,3,4,1,0,0,0,3,0,0,0,15,0,0,0,clean
69,1,3,2,72,25,47,0,398,45013,33,33,75,0,0,0,0,0,0,13,4,11.334,88.6319,0.034162,1152,3,2226.4,53,0,7,1,3,3,20,15,16,18,26,7,8,29,38,14,11,15,0,0,0,12,0,0,1,67,1,0,0,clean
68,10,5,4,84,32,100,10,19,3259,47,27,25,28.6214,18.5809,2,2,2,4,9,6,16.2072,69.7651,14.0277,1076,6,462.674,9,12,23,2,2,2,23,12,16,18,24,10,10,24,54,16,12,22,0,0,0,29,0,1,1,66,1,0,0,clean
118,5,4,3,244,28,412,0,11764,0,14,301,361,0,0,0,0,0,0,68,7,20.2118,79.1595,0.628715,1433,0,176.4,14,0,213,1,1,4,88,6,8,18,88,4,5,22,225,9,6,18,0,0,1,216,1,1,2,117,2,1,0,buggy
47,0,1,1,48,25,79,0,398,45013,19,28,55,0,0,0,0,0,0,5,3,8.43105,91.5322,0.03678,785,3,1666,38,0,7,1,2,3,16,8,11,12,17,6,5,18,25,10,7,9,0,0,0,12,0,0,0,46,0,0,0,clean
16,5,2,1,16,2,21,0,361233,2890568,6,80,46,0,0,0,0,0,0,10,3,85.981,8.48894,5.53002,635,0,2,1,0,64,0,0,0,15,0,1,2,16,0,0,3,22,0,0,3,0,0,0,63,1,3,2,13,3,0,1,clean
63,5,3,2,69,34,72,14535,11764,0,24,63,57,8.41332,8.15385,2,3,6,5,17,6,37.3972,62.3736,0.229184,591,7,160.4,12,1,50,1,2,3,25,7,14,15,28,7,5,23,50,12,7,10,0,0,0,56,0,0,1,61,0,0,0,buggy
29,1,1,1,29,25,47,397,398,45013,11,5,12,12.9415,6.56464,3,2,5,8,2,9,20.6369,77.6339,1.72914,186,8,638.692,32,2,2,1,1,1,8,5,9,6,11,5,3,11,15,6,5,6,0,0,0,5,0,0,1,28,1,0,0,buggy
22,0,0,0,43,5,10,90315,361233,2890568,12,0,0,4.51754,4.85714,1,10,2,5,1,4,41.613,57.1332,1.25381,440,0,2,1,8,0,0,0,1,6,5,6,4,10,3,1,8,24,6,7,6,0,0,0,1,0,0,0,21,0,0,0,clean
75,1,1,1,64,25,47,0,840931,747,19,17,31,0,0,0,0,0,0,3,5,0.100258,91.4917,8.40804,1176,1,2618.71,59,0,4,2,4,6,20,19,22,15,28,12,8,27,28,13,12,14,0,0,0,15,1,0,1,74,1,1,0,clean
194,4,3,1,536,2,553,0,2831,2505,12,1300,2103,0,0,0,0,0,0,480,5,99.0183,0.966914,0.014815,8380,33,28,3,0,745,0,0,0,188,1,1,3,188,1,1,3,532,3,3,6,0,0,0,745,0,0,2,192,0,0,0,clean
96,52,32,31,193,34,465,590852,618528,864580,147,123,164,5.23974,6.47934,3,2,4,3,43,562,17.5866,78.33,4.08342,2431,5,500.621,19,3,96,2,2,5,48,9,16,24,50,10,7,31,258,15,11,25,0,0,1,105,1,1,2,94,1,1,0,clean
43,3,2,2,50,20,51,108549,124768,271602,19,42,44,2.18157,2.80154,5,3,3,5,10,5,14.7859,64.0314,21.1828,857,9,1355.6,21,6,27,1,1,2,19,5,11,10,21,6,4,15,36,8,5,9,1,0,0,30,1,1,2,41,2,1,0,clean
51,2,1,1,58,9,22,0,1996649,138297,18,11,25,0,0,0,0,0,0,13,5,50.2804,36.8917,12.8279,565,4,2106.8,31,0,8,2,2,3,18,11,15,11,24,9,5,17,35,9,10,7,0,0,0,15,1,2,3,48,3,0,0,clean
28,3,2,2,37,11,17,0,2070113,69657,17,14,93,0,0,0,0,0,0,12,6,24.6063,72.6959,2.69779,536,19,820.667,27,0,1,0,2,1,10,3,11,5,9,8,2,9,27,7,4,8,0,0,0,3,0,0,1,27,0,1,0,clean
22,0,0,0,15,8,8,0,2070113,69657,15,15,37,0,0,0,0,0,0,3,3,73.75,25.9722,0.277778,305,0,0,1,0,0,0,1,0,8,1,12,1,8,14,0,0,11,0,3,1,0,0,0,0,0,0,1,21,0,1,0,clean
18,0,0,0,11,8,8,0,2070113,69657,10,13,25,0,0,0,0,0,0,2,4,36.9253,62.9122,0.162543,243,0,33,1,0,1,1,1,0,7,2,8,2,7,8,1,3,7,1,2,2,0,0,0,2,0,0,1,17,0,1,0,clean
26,2,1,1,31,8,19,0,2070113,69657,8,60,57,0,0,0,0,0,0,13,4,32.3956,65.0242,2.58025,661,3,70.8,4,0,37,0,1,1,16,2,5,5,17,4,2,6,30,1,1,3,2,0,0,37,2,1,1,25,3,0,0,clean
40,6,4,3,53,24,204,0,2070113,69657,26,20,71,0,0,0,0,0,0,35,10,27.1578,71.0961,1.74605,840,18,1228.78,41,0,37,1,1,2,19,6,9,9,21,6,4,12,42,7,7,9,0,0,0,41,1,1,2,38,2,1,0,clean
126,12,4,4,181,8,101,2070113,2070113,69657,16,541,570,0,1,2,2,0,1,102,4,86.5474,13.3122,0.140399,3580,6,60,2,0,249,0,1,1,115,1,9,5,116,8,0,6,197,2,3,4,12,0,1,232,4,4,6,123,7,4,0,clean
22,0,0,0,15,8,8,0,490,69657,15,15,37,0,0,0,0,0,0,3,3,73.75,25.9722,0.277778,305,0,0,1,0,0,0,1,0,8,1,12,1,8,14,0,0,11,0,3,1,0,0,0,0,0,0,1,21,0,1,0,clean
44,1,4,1,59,16,23,5379992,5380009,181,24,0,0,1.12423,2.66667,2,3,1,1,10,4,12.8166,86.7421,0.441289,804,0,3,3,13,1,3,0,2,12,6,15,13,14,10,7,15,31,11,9,13,0,0,0,7,1,0,2,42,0,0,1,clean
19,2,2,2,34,10,16,0,490,69657,22,8,19,0,0,0,0,0,0,11,14,73.8534,25.999,0.147652,433,28,665.5,22,0,1,1,1,1,8,5,9,2,9,9,4,1,25,4,6,4,1,0,1,3,2,1,1,18,1,1,1,clean
70,2,2,2,71,23,55,459,490,69657,32,5,17,5.80842,4.38167,2,5,4,5,8,5,17.468,73.6369,8.89508,1059,6,853.667,29,16,3,2,3,2,25,11,21,15,27,14,7,24,36,15,11,15,0,0,0,9,0,1,2,68,1,1,0,clean
152,8,1,2,109,14,15,1688617,1688603,0,109,39,111,0.117851,1.16667,2,2,1,1,7,18,20.2559,77.0599,2.68414,2213,5,1,1,75,0,0,1,0,58,11,57,35,64,67,4,26,75,8,24,11,0,1,0,2,1,5,4,149,7,0,0,clean
70,2,2,1,80,24,41,880563,880582,12318,32,4,13,3.8476,4.01852,2,4,4,3,3,7,4.42753,95.3898,0.182698,992,4,315.833,21,11,2,1,3,4,22,10,24,15,26,16,5,25,41,16,11,17,0,0,0,11,0,0,1,69,0,0,0,clean
152,8,1,2,109,14,15,491333,470568,0,109,39,111,0.178174,1.33333,2,2,1,1,7,18,20.2559,77.0599,2.68414,1107,5,0.5,1,38,0,0,1,0,58,11,57,35,64,67,4,26,75,8,24,11,0,1,0,2,1,5,4,149,7,0,0,clean
54,0,1,1,59,25,79,0,840931,747,21,24,51,0,0,0,0,0,0,5,3,7.18867,92.1491,0.662194,857,3,2142.43,52,0,7,1,3,3,17,11,13,13,21,8,6,20,30,10,9,11,0,0,0,14,0,0,0,54,0,0,0,buggy
135,108,31,31,182,14,17,510759,510759,1012,275,20,56,0.446133,1.58889,2,2,1,2,4,12,10.1315,88.5259,1.34264,2954,8,259.5,26,56,3,3,3,4,47,21,37,34,50,39,18,32,182,25,30,116,0,1,0,11,1,3,3,132,4,0,0,clean
152,8,1,2,109,14,15,1607852,1527138,416,109,39,111,0.311805,1.33333,2,2,1,1,7,18,20.2559,77.0599,2.68414,2213,5,1,1,75,0,0,1,0,58,11,57,35,64,67,4,26,75,8,24,11,0,1,0,2,1,5,4,149,7,0,0,clean
47,1,1,1,54,25,47,840931,840931,747,19,19,29,10.7417,4.81829,2,4,8,7,18,4,14.8703,80.4908,4.63888,754,1,1410.74,39,2,10,1,2,3,14,9,11,13,16,6,6,19,31,9,7,11,0,0,0,16,0,0,1,46,1,0,0,clean
152,8,1,2,109,14,15,1607700,1526730,0,109,39,111,0.426599,1.7,2,2,1,1,7,18,20.2559,77.0599,2.68414,2213,5,1,1,75,0,0,1,0,58,11,57,35,64,67,4,26,75,8,24,11,0,1,0,2,1,5,4,149,7,0,0,clean
14,0,1,1,19,4,6,0,0,0,11,5,34,0,0,0,0,0,0,11,7,1.31319,0.542667,98.1441,260,8,83,2,0,1,0,0,0,5,3,3,4,5,2,3,5,13,1,1,5,0,0,0,2,0,0,0,14,0,0,0,clean
14,0,1,1,19,4,6,0,0,0,11,5,34,0,0,0,0,0,0,11,7,1.31319,0.542667,98.1441,260,8,83,2,0,1,0,0,0,5,3,3,4,5,2,3,5,13,1,1,5,0,0,0,2,0,0,0,14,0,0,0,clean
53,1,1,1,71,19,77,0,106673,2770853,22,22,52,0,0,0,0,0,0,12,4,23.9649,75.2802,0.754886,973,3,1716.88,47,0,23,1,3,3,20,11,11,13,23,6,6,19,43,10,9,12,0,0,0,29,0,0,1,53,1,0,0,buggy
152,8,1,2,109,14,15,10260120,10219769,12,109,39,111,0.249444,1.26667,2,2,1,1,7,18,20.2559,77.0599,2.68414,2213,5,1,1,75,0,0,1,0,58,11,57,35,64,67,4,26,75,8,24,11,0,1,0,2,1,5,4,149,7,0,0,clean
265,26,27,24,708,20,163,0,11862,43902,86,791,991,0,0,0,0,0,0,223,14,47.4481,48.4989,4.05302,9691,7,706,28,0,588,8,5,13,174,17,31,48,178,21,17,55,658,38,32,59,0,3,1,607,3,1,6,262,4,1,1,clean
152,8,1,2,109,14,15,1179322,0,0,109,39,111,0.408248,1.5,2,2,1,2,7,18,20.2559,77.0599,2.68414,2213,5,1,1,75,0,0,1,0,58,11,57,35,64,67,4,26,75,8,24,11,0,1,0,2,1,5,4,149,7,0,0,clean
34,23,9,9,91,7,13,0,1447087,0,58,6,24,0,0,0,0,0,0,4,11,16.1003,80.7595,3.14021,1073,3,10.3333,2,0,1,2,1,3,7,8,10,12,8,6,7,16,74,15,12,31,0,0,0,7,1,1,2,33,2,1,0,clean
49,3,1,1,42,26,88,0,1808254,4087765,13,33,57,0,0,0,0,0,0,6,6,27.2653,72.6924,0.042309,572,4,1322.69,50,2,7,1,2,2,17,9,13,14,20,7,6,21,21,9,5,11,0,0,0,11,2,1,1,48,4,0,0,clean
7,3,1,2,13,6,12,0,1808254,4087765,5,14,65,0,0,0,0,0,0,20,7,53.5219,45.499,0.979089,84,10,2,4,0,0,0,1,1,2,1,2,3,1,2,1,4,9,2,3,4,0,0,1,1,0,1,0,7,0,1,0,clean
121,0,0,0,131,13,131,0,445048,0,11,470,201,0,0,0,0,0,0,44,3,41.2324,58.7657,0.001925,3808,0,73.5,8,0,382,1,2,2,79,7,9,28,78,6,7,32,99,10,7,15,0,0,0,388,0,0,0,121,0,0,0,clean
121,0,0,0,131,13,131,0,445048,0,11,470,201,0,0,0,0,0,0,44,3,41.2324,58.7657,0.001925,3808,0,73.5,8,0,382,1,2,2,79,7,9,28,78,6,7,32,99,10,7,15,0,0,0,388,0,0,0,121,0,0,0,clean
20,6,1,0,18,12,14,0,88165,692023,8,7,43,0,0,0,0,0,0,5,5,0.543749,99.4486,0.007645,355,4,145,17,0,0,0,2,3,10,1,3,6,8,6,1,5,14,3,5,3,0,0,0,5,0,0,2,18,0,0,0,clean
20,6,1,0,18,12,14,0,88165,692023,8,7,43,0,0,0,0,0,0,5,5,0.543749,99.4486,0.007645,355,4,145,17,0,0,0,2,3,10,1,3,6,8,6,1,5,14,3,5,3,0,0,0,5,0,0,2,18,0,0,0,clean
30,5,2,2,39,5,9,41536,88165,692023,21,0,0,1.89498,2.26667,2,3,2,2,1,4,18.2717,81.402,0.326336,547,0,1.5,1,11,1,0,1,1,8,9,7,8,9,7,7,9,19,9,11,8,0,0,0,4,1,0,1,30,1,1,0,clean
36,6,1,2,46,5,8,119240,210617,0,27,0,0,0.649519,1.875,1,2,1,1,0,3,28.4292,71.2128,0.358022,652,0,2,1,14,1,0,2,0,8,14,7,10,11,8,8,12,16,13,17,8,0,0,0,4,1,0,0,37,1,1,0,clean
149,10,9,8,154,13,21,27639,0,0,54,37,78,7.1962,6.14583,2,2,1,2,1,2,14.2955,85.5255,0.179011,2340,1,63,1,31,21,6,6,5,49,29,40,39,58,28,19,52,66,39,37,39,0,1,1,36,2,2,6,147,3,4,0,clean
134,8,8,7,142,22,38,13634,54577,263121,48,40,83,3.41139,5.98639,2,2,3,3,2,4,12.3917,87.5331,0.075295,2108,1,66,2,26,16,5,5,6,46,24,35,33,56,22,15,47,66,35,31,35,0,0,1,31,1,2,6,130,3,2,0,clean
196,12,12,9,205,22,41,8051,64147,119027,68,61,125,1.49426,2.35317,2,5,3,3,1,2,0.216874,99.7795,0.003644,3041,2,98,3,37,23,8,8,9,68,35,52,49,81,32,22,69,95,49,43,50,0,1,1,46,2,3,9,190,4,3,0,clean
11,0,0,1,14,3,11,0,3320486,8276881,6,14,21,0,0,0,0,0,0,11,4,16.8331,82.6478,0.519169,196,0,1,1,0,9,0,0,2,3,1,3,3,5,1,0,5,12,0,0,4,0,0,0,10,0,1,0,10,1,0,0,clean
15,0,0,1,10,7,13,1660246,3320486,8276881,6,10,13,0.384057,1.35,2,2,1,1,6,5,18.3257,81.3419,0.332317,203,0,3.5,1,2,5,0,1,1,5,2,3,4,6,1,1,7,8,1,1,3,0,0,0,6,0,1,0,14,1,0,0,clean
196,12,12,9,205,22,41,224368,246107,119246,68,61,125,0.898554,2.16667,2,2,2,2,1,2,0.216874,99.7795,0.003644,3041,2,98,3,37,23,8,8,9,68,35,52,49,81,32,22,69,95,49,43,50,0,1,1,46,2,3,9,190,4,3,0,clean
10,0,0,1,11,3,11,2079857,2080882,2398401,5,11,28,11.0292,5.04167,4,2,3,2,7,5,10.7497,58.4321,30.8182,152,22,2,2,2,5,0,0,1,3,2,2,3,5,1,1,4,8,1,1,2,0,0,0,5,0,1,0,9,1,0,0,clean
262,14,16,14,261,21,33,23504,48530,183960,80,73,155,24.9714,14.0476,3,5,7,13,2,1,0.161797,99.8382,0,4028,1,124,1,47,40,11,10,10,89,44,73,68,105,48,29,91,116,64,56,69,0,1,2,68,3,3,11,257,5,6,0,clean
262,14,16,14,261,21,33,80651,0,0,80,73,155,39.0046,19.8462,4,4,6,7,2,1,0.161797,99.8382,0,4028,1,124,1,47,40,11,10,10,89,44,73,68,105,48,29,91,116,64,56,69,0,1,2,68,3,3,11,257,5,6,0,clean
11,0,0,0,11,2,6,0,0,5093410,6,0,0,0,1,0,2,0,1,0,6,3.24189,95.7853,0.972769,170,18,1,2,0,1,0,0,2,4,1,2,2,6,1,0,3,4,2,3,4,0,0,0,1,0,0,0,10,0,0,0,clean
16,2,1,1,26,2,27,0,2959412,0,4,122,62,0,0,0,0,0,0,22,10,49.9729,0.080671,49.9464,827,0,410,7,0,101,1,1,1,15,1,1,1,15,0,1,2,26,0,1,3,0,0,0,102,0,1,1,15,1,0,0,clean
13,1,0,0,18,4,20,734410,1468798,5093410,6,22,29,0.279752,2.19444,2,2,1,2,10,5,7.17831,86.5266,6.29514,275,14,1748.6,21,2,9,0,0,1,5,1,3,2,7,2,0,4,12,2,3,3,0,0,0,9,0,0,0,12,0,0,0,clean
201,23,16,15,202,35,46,6111,22662,39127,83,24,52,5.94283,4.91729,4,7,3,7,2,5,0.10667,99.8865,0.006836,3160,2,155.333,5,43,19,10,7,10,68,42,51,54,81,30,31,72,108,49,43,54,0,2,1,47,1,4,10,197,5,5,1,clean
10,0,0,0,11,2,10,0,0,0,5,2,18,0,0,0,0,0,0,9,4,78.5732,21.2015,0.225282,173,0,1,1,0,0,0,0,0,2,2,4,2,4,1,0,5,6,1,1,3,0,0,0,0,0,0,0,10,0,0,0,clean
15,0,0,0,23,3,18,457312,457314,11890051,6,33,41,0,1,0,2,0,1,15,6,6.64719,92.704,0.648853,332,19,2913.33,34,0,14,0,0,1,7,1,2,3,8,1,0,4,16,2,3,4,0,0,0,14,0,0,0,14,0,0,0,clean
10,0,0,0,11,2,10,0,0,0,5,2,18,0,0,0,0,0,0,9,4,78.5732,21.2015,0.225282,173,0,1,1,0,0,0,0,0,2,2,4,2,4,1,0,5,6,1,1,3,0,0,0,0,0,0,0,10,0,0,0,clean
27,1,1,1,25,5,12,1003932,2007845,11890051,15,0,0,0.311805,1.33333,2,2,1,1,1,8,3.22563,92.1725,4.60188,436,12,1.33333,2,7,2,1,0,1,9,6,6,6,11,4,5,7,9,5,6,8,0,0,0,4,0,0,1,25,1,0,0,clean
10,0,0,0,11,2,10,0,0,0,5,2,18,0,0,0,0,0,0,9,4,78.5732,21.2015,0.225282,173,0,1,1,0,0,0,0,0,2,2,4,2,4,1,0,5,6,1,1,3,0,0,0,0,0,0,0,10,0,0,0,clean
10,0,0,0,11,2,10,0,0,0,5,2,18,0,0,0,0,0,0,9,4,78.5732,21.2015,0.225282,173,0,1,1,0,0,0,0,0,2,2,4,2,4,1,0,5,6,1,1,3,0,0,0,0,0,0,0,10,0,0,0,clean
126,21,11,12,129,35,46,280,904,1154,66,12,26,4.34372,3.89615,4,6,4,6,2,6,7.71538,92.1418,0.142839,2002,2,88.25,5,32,7,5,5,7,42,31,27,34,50,15,24,46,75,33,29,33,0,1,0,24,0,3,6,124,4,3,1,clean
